qname	decompositionTime	planningTime	firstResult	overallTime	moreResults	cardinality
B5-8	0.00318384170532	0.00591683387756	19.5362298489	275.914805889	1	12952
B5-9	0.00310897827148	0.00590705871582	1.45304894447	278.475301027	1	1099
B5-10	0.00313782691956	0.00585579872131	7.60199785233	281.070527792	1	6592
B5-11	0.00312900543213	0.00581502914429	7.20667314529	278.547052145	1	6499
B5-12	0.00313806533813	0.0058319568634	17.2043628693	273.778303862	1	11674
B5-13	0.00311803817749	0.00582313537598	2.86582612991	273.871526003	1	3826
B5-14	0.00318694114685	0.00590991973877	1.81637501717	276.401196957	1	1988
B5-15	0.00313806533813	0.00585412979126	11.1675031185	273.825013161	1	9665
B5-16	0.00314903259277	0.00594806671143	8.98221492767	275.023870945	1	7609
B5-17	0.00312614440918	0.00584721565247	2.43581104279	275.89528513	1	2629
B5-18	0.00317001342773	0.00590109825134	5.71936607361	277.352142096	1	5574
B5-19	0.00319504737854	0.0059928894043	4.02987790108	274.540601969	1	5201
B5-20	0.00313711166382	0.0058491230011	6.25069904327	270.596084118	1	7186
B6-1	0.00384497642517	0.00719809532166	27.2302188873	39.9203939438	1	18
B6-2	0.00389194488525	0.00727987289429	40.03221488	40.0322608948	1	1
B6-3	0.00384497642517	0.0073561668396	264.223877192	264.224214077	1	3
B6-4	0.00483703613281	0.00933980941772	39.447095871	39.4475488663	1	5
B6-5	0.00396704673767	0.00740194320679	19.0863540173	40.4191939831	1	15
B6-6	0.00399899482727	0.00772905349731	40.1357009411	40.1362199783	1	8
B6-7	0.00386810302734	0.00724196434021	39.8824119568	39.8824570179	1	1
B6-8	0.00384283065796	0.0072329044342	33.3450438976	39.5034999847	1	11
B6-9	0.00390982627869	0.00731682777405	37.5818388462	39.8148398399	1	11
B6-10	0.00389409065247	0.00729393959045	34.0019431114	40.3784389496	1	12
B6-11	0.00383687019348	0.00721383094788	39.3931789398	39.3935739994	1	4
B6-12	0.00385785102844	0.00723791122437	26.0884869099	38.7186899185	1	19
B6-13	0.00386619567871	0.00722408294678	37.2575201988	39.8797872066	1	12
B6-14	0.00477504730225	0.00924301147461	40.0515921116	40.0522379875	1	7
B6-15	0.00382804870605	0.00723099708557	31.2640879154	39.3431138992	1	11
B6-16	0.00391507148743	0.0073230266571	39.3205342293	39.3210830688	1	8
B6-17	0.00383996963501	0.00723600387573	39.6044869423	39.6048970222	1	4
B6-18	0.00380802154541	0.00723099708557	38.7513849735	38.7517800331	1	6
B6-19	0.00384616851807	0.00722599029541	40.5968110561	40.5974781513	1	7
B6-20	0.00386095046997	0.00724196434021	39.6938228607	39.6939959526	1	3
B7-1	0.00304007530212	0.00533390045166	103.168474913	106.356884003	1	14
B7-2	0.00305795669556	0.00535607337952	109.048638105	110.735787153	1	25
B7-3	0.00310802459717	0.00543689727783	108.894445896	111.04239893	1	26
B7-4	0.00339508056641	0.00585293769836	105.657660007	107.424983025	1	22
B7-5	0.00317883491516	0.00558400154114	102.858291864	104.54200387	1	21
B7-6	0.00307703018188	0.00539398193359	104.909368038	106.600809097	1	19
B7-7	0.00318908691406	0.00557518005371	103.076249123	104.926435232	1	32
B7-8	0.00309300422668	0.00545001029968	103.153405905	104.881068945	1	19
B7-9	0.00314402580261	0.0055148601532	105.426729918	107.252573967	1	15
B7-10	0.00304794311523	0.00538301467896	103.904996872	105.711860895	1	4
B7-11	0.00304508209229	0.00537204742432	105.018391132	106.913089037	1	16
B7-12	0.00303792953491	0.00533294677734	106.356292009	108.130177975	1	17
B7-13	0.0030529499054	0.00534105300903	101.376122952	102.982823849	1	5
B7-14	0.00306296348572	0.00540900230408	99.6130268574	102.161068916	1	15
B7-15	0.0031521320343	0.00554704666138	103.599661112	105.372849941	1	21
B7-16	0.0030791759491	0.00536918640137	109.73238802	111.563894033	1	17
B7-17	0.00306701660156	0.00540208816528	103.425922155	105.208588123	1	16
B7-18	0.00315403938293	0.00550103187561	102.280419111	104.069228172	1	20
B7-19	0.00305891036987	0.00538897514343	103.194133997	105.018476963	1	28
B7-20	0.00309991836548	0.00545191764832	103.907023907	105.650942087	1	33
B8-1	0.00198101997375	0.00390100479126	-1	299.640687943	0	0
B8-2	0.00199103355408	0.00391983985901	-1	299.639601946	0	0
B8-3	0.0020010471344	0.0038959980011	-1	299.633934975	0	0
B8-4	0.00200295448303	0.00389409065247	-1	299.638221979	0	0
B8-5	0.00204300880432	0.00399398803711	-1	299.636543036	0	0
B8-6	0.00200700759888	0.00390100479126	-1	299.634916067	0	0
B8-7	0.00202298164368	0.00395607948303	-1	299.633629084	0	0
B8-8	0.00203514099121	0.00394511222839	-1	299.63203907	0	0
B8-9	0.00205397605896	0.00395703315735	-1	299.63443017	0	0
B8-10	0.00198698043823	0.00389695167542	-1	299.63657093	0	0
B8-11	0.00228404998779	0.00433492660522	245.655936956	245.655936956	0	0
B8-12	0.00197100639343	0.00386714935303	-1	299.637917995	0	0
B8-13	0.00200915336609	0.00392913818359	-1	299.635316133	0	0
B8-14	0.00199317932129	0.00390911102295	-1	299.638061047	0	0
B8-15	0.00201392173767	0.00394296646118	-1	299.634349108	0	0
B8-16	0.00211191177368	0.00409197807312	-1	299.634743929	0	0
B8-17	0.00222206115723	0.00425291061401	-1	299.634190083	0	0
B8-18	0.00201797485352	0.00411701202393	-1	299.635402203	0	0
B8-19	0.00225210189819	0.0042769908905	-1	299.636966944	0	0
B8-20	0.00201678276062	0.0038959980011	-1	299.641343832	0	0
B9-1	0.00241899490356	0.004154920578	0.449738025665	0.617375850677	1	1
B9-2	0.00253486633301	0.00428295135498	-1	299.640982866	0	0
B9-2	0.00253486633301	0.00428295135498	-1	299.640982866	0	0
B9-3	0.00246977806091	0.00422191619873	0.466522932053	0.594220876694	1	1
B9-4	0.00240397453308	0.00412511825562	-1	299.642361164	0	0
B9-5	0.00239586830139	0.00413799285889	-1	299.633230925	0	0
B9-5	0.00239586830139	0.00413799285889	-1	299.633230925	0	0
B9-6	0.00243902206421	0.00423192977905	0.591641902924	0.593777894974	1	1
B9-7	0.00235986709595	0.00415706634521	-1	299.643400908	0	0
B9-8	0.0024139881134	0.00417900085449	-1	299.63364315	0	0
B9-9	0.0023889541626	0.00408983230591	-1	299.633978844	0	0
B9-10	0.00237894058228	0.004145860672	-1	299.633625984	0	0
B9-11	0.00265002250671	0.00445508956909	-1	299.633792162	0	0
B9-11	0.00265002250671	0.00445508956909	-1	299.633792162	0	0
B9-12	0.00237703323364	0.00410914421082	-1	299.635098934	0	0
B9-13	0.00240993499756	0.0041298866272	0.437124967575	0.575630903244	1	1
B9-14	0.00240898132324	0.00411105155945	-1	299.644962072	0	0
B9-15	0.00238800048828	0.00413703918457	-1	299.629709959	0	0
B9-16	0.00238490104675	0.00411701202393	-1	299.634256124	0	0
B9-16	0.00238490104675	0.00411701202393	-1	299.634256124	0	0
B9-17	0.00242304801941	0.00414800643921	-1	299.635100126	0	0
B9-18	0.00246715545654	0.00421619415283	0.423924207687	0.589344024658	1	1
B9-19	0.00252389907837	0.00430297851562	-1	299.64261198	0	0
B9-20	0.00239706039429	0.00411605834961	0.288912057877	0.599353075027	1	1
B10-1	0.00434994697571	0.00806498527527	-1	299.657823801	0	0
B10-2	0.00425410270691	0.00795698165894	-1	299.642133951	0	0
B10-3	0.00421905517578	0.00791120529175	-1	299.642227173	0	0
B10-4	0.00423502922058	0.00790905952454	-1	299.621663094	0	0
B10-5	0.0042519569397	0.0079550743103	-1	298.328794956	0	0
B10-6	0.00420904159546	0.00791192054749	-1	299.625153065	0	0
B10-7	0.00422883033752	0.00792694091797	-1	299.532507896	0	0
B10-8	0.00423407554626	0.00790405273438	-1	299.638896942	0	0
B10-9	0.00424003601074	0.0079128742218	-1	299.642020941	0	0
B10-10	0.00422596931458	0.00790691375732	-1	299.642802954	0	0
B10-11	0.00421404838562	0.00789499282837	-1	299.64627409	0	0
B10-12	0.00419187545776	0.00785994529724	-1	299.639752865	0	0
B10-13	0.0041880607605	0.00788497924805	-1	299.644382954	0	0
B10-14	0.00431609153748	0.00807118415833	-1	299.65032506	0	0
B10-15	0.00421094894409	0.0079300403595	-1	299.639500141	0	0
B10-16	0.00419902801514	0.007887840271	-1	299.639808893	0	0
B10-17	0.00422596931458	0.00791311264038	-1	299.637252092	0	0
B10-18	0.00446915626526	0.0082631111145	-1	299.63540411	0	0
B10-19	0.00419998168945	0.00791192054749	-1	299.648519039	0	0
B10-20	0.00421190261841	0.00789594650269	-1	299.636873007	0	0
B11-1	0.00774788856506	0.0159368515015	183.220061779	299.632797956	1	1
B11-1	0.00774788856506	0.0159368515015	183.220061779	299.632797956	1	1
B11-2	0.007728099823	0.015918970108	115.372919083	299.619605064	1	3
B11-3	0.00772500038147	0.0158250331879	115.277382135	299.638308048	1	13
B11-4	0.00773787498474	0.0158019065857	112.343699932	299.645853043	1	19
B11-5	0.00770211219788	0.0158371925354	109.876113176	299.64560914	1	11
B11-6	0.00772285461426	0.0158619880676	111.103630066	299.64289403	1	13
B11-7	0.0076858997345	0.0157690048218	112.453461885	299.641098022	1	5
B11-8	0.00769209861755	0.0157990455627	110.671825886	299.640597105	1	6
B11-9	0.00771594047546	0.0158250331879	109.515583038	299.641936064	1	12
B11-10	0.00763201713562	0.0157241821289	111.351525068	299.639248133	1	9
B11-11	0.00770807266235	0.015820980072	124.014647961	299.644325972	1	5
B11-12	0.00779008865356	0.0158970355988	112.392553091	299.640556097	1	1
B11-13	0.00777983665466	0.0159020423889	112.339208841	299.642285824	1	16
B11-14	0.00777411460876	0.0158250331879	111.46970892	299.642902136	1	9
B11-15	0.00766491889954	0.0157549381256	111.594621897	299.634407997	1	4
B11-15	0.00766491889954	0.0157549381256	111.594621897	299.634407997	1	4
B11-16	0.00779509544373	0.0159299373627	109.282689095	299.641614914	1	12
B11-17	0.00766110420227	0.0157871246338	150.054622173	299.645351171	1	1
B11-18	0.00778102874756	0.0158889293671	114.540134907	299.637274981	1	6
B11-19	0.0076789855957	0.015743970871	111.938298941	299.613691092	1	1
B11-20	0.007807970047	0.015969991684	111.781334877	299.639046907	1	18
B12-1	0.00714492797852	0.0147759914398	-1	299.646177053	0	0
B12-2	0.00716686248779	0.0148220062256	-1	299.638561964	0	0
B12-3	0.00708794593811	0.014652967453	-1	299.643224001	0	0
B12-4	0.00714993476868	0.0147008895874	-1	299.633836985	0	0
B12-5	0.0071120262146	0.0147230625153	-1	299.639360189	0	0
B12-6	0.00721502304077	0.0147819519043	-1	299.635114908	0	0
B12-7	0.00706601142883	0.0147109031677	-1	299.636337042	0	0
B12-8	0.00722908973694	0.0149021148682	-1	299.636608124	0	0
B12-9	0.00725889205933	0.0149338245392	-1	299.637495995	0	0
B12-10	0.00712084770203	0.0146908760071	-1	299.63743782	0	0
B12-11	0.00708198547363	0.0146539211273	-1	299.642261028	0	0
B12-12	0.00717091560364	0.0147409439087	-1	299.642917871	0	0
B12-13	0.00713610649109	0.0147111415863	-1	299.637564182	0	0
B12-14	0.00716686248779	0.0147438049316	-1	299.643678904	0	0
B12-15	0.00706696510315	0.0146479606628	-1	299.63951993	0	0
B12-16	0.00716304779053	0.0147581100464	-1	299.631780148	0	0
B12-17	0.00710391998291	0.0146789550781	-1	299.644778967	0	0
B12-18	0.00719499588013	0.0148010253906	-1	299.639840126	0	0
B12-19	0.0072078704834	0.0147869586945	2.65609192848	299.641748905	1	1632
B12-20	0.00727796554565	0.0148849487305	6.23322081566	299.639565945	1	2622
